#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
WP_136717420.1@GCF_005049285.1 -            308 Abhydrolase_6        PF12697.12   217   1.6e-07   27.2   1.2   1   1   5.1e-10   2.6e-07   26.5   1.2     1   145    98   259    98   299 0.54 -
JACNFR010000062.1_14                   -            252 DUF726               PF05277.17   343   1.3e-13   45.6   0.0   1   1   1.3e-13   1.8e-13   45.0   0.0   195   290   103   205    92   213 0.84 -
CABXQD010000010.1_10                   -            250 DUF726               PF05277.17   343   1.3e-13   45.5   0.0   1   1   1.2e-13   1.8e-13   45.1   0.0   200   290   106   203    89   210 0.79 -
K0BD28                                 -            250 DUF726               PF05277.17   343   1.4e-13   45.5   0.0   1   1   1.7e-13   2.5e-13   44.6   0.0   194   290   100   203    90   212 0.83 -
A0A4U7DR36                             -            251 DUF726               PF05277.17   343   1.4e-13   45.4   0.0   1   1   1.3e-13   1.9e-13   45.0   0.0   193   330    90   234    73   239 0.82 tr|A0A4U7DR36|A0A4U7DR36_9EURY DUF726 domain-containing protein OS=Halorubrum sp. SS7 OX=2518119 GN=EXE44_05600 PE=4 SV=1
NZ_LQMW01000022.1_82                   -            250 DUF726               PF05277.17   343   1.4e-13   45.4   0.0   1   1   1.4e-13     2e-13   44.9   0.0   193   290    99   203    89   209 0.81 -
NZ_JAJCVI010000003.1_361               -            277 DUF726               PF05277.17   343   1.4e-13   45.4   0.0   1   1   1.4e-13     2e-13   44.9   0.0   189   331   115   262   109   266 0.87 -
A0A7D7V958                             -            250 DUF726               PF05277.17   343   1.5e-13   45.3   0.0   1   1   1.4e-13   2.1e-13   44.9   0.0   195   290   101   203    90   211 0.81 -
A0A421EJC6                             -            251 DUF726               PF05277.17   343   1.5e-13   45.3   0.0   1   1   1.4e-13   2.1e-13   44.9   0.0   193   330    90   234    72   241 0.84 tr|A0A421EJC6|A0A421EJC6_9EURY DUF726 domain-containing protein OS=Halorubrum sp. Atlit-8R OX=2282126 GN=DVK05_14945 PE=4 SV=1
A0A498FGW4                             -            251 DUF726               PF05277.17   343   1.5e-13   45.3   0.0   1   1   1.4e-13   2.1e-13   44.9   0.0   193   330    90   234    72   241 0.84 tr|A0A498FGW4|A0A498FGW4_9EURY DUF726 domain-containing protein OS=Halorubrum sp. Atlit-9R OX=2282127 GN=DVK08_16690 PE=4 SV=1
A0A4U7EPI6                             -            251 DUF726               PF05277.17   343   1.5e-13   45.3   0.0   1   1   1.8e-13   2.6e-13   44.5   0.0   192   331    89   235    71   243 0.83 tr|A0A4U7EPI6|A0A4U7EPI6_9EURY DUF726 domain-containing protein OS=Halorubrum sp. SP9 OX=1537267 GN=EXE45_00815 PE=4 SV=1
A0A4U7DEZ2                             -            246 DUF726               PF05277.17   343   1.7e-13   45.2   0.0   1   1   1.4e-13   2.1e-13   44.9   0.0   190   331    84   230    34   238 0.86 tr|A0A4U7DEZ2|A0A4U7DEZ2_9EURY DUF726 domain-containing protein OS=Halorubrum sp. SP3 OX=1537265 GN=EXE42_01875 PE=4 SV=1
A0A7D5RAF2                             -            250 DUF726               PF05277.17   343   1.7e-13   45.2   0.0   1   1   1.8e-13   2.6e-13   44.5   0.0   195   289   101   202    90   212 0.82 -
A0A7K4FZD1                             -            250 DUF726               PF05277.17   343   1.7e-13   45.1   0.0   1   1   1.7e-13   2.5e-13   44.6   0.0   199   290   106   203    91   210 0.83 -
CAJQSS010000005.1_76                   -            250 DUF726               PF05277.17   343   1.8e-13   45.1   0.0   1   1   1.6e-13   2.3e-13   44.7   0.0   200   290   106   203    44   210 0.79 -
A0A7D5M1Y7                             -            250 DUF726               PF05277.17   343   1.9e-13   45.0   0.0   1   1   1.8e-13   2.6e-13   44.5   0.0   195   290   101   203    90   211 0.82 -
A0A498KX20                             -            321 DUF726               PF05277.17   343   1.9e-13   45.0   0.1   1   1   2.4e-13   3.4e-13   44.2   0.0   186   331   150   306   129   317 0.83 -
V6ASY8                                 -            258 DUF726               PF05277.17   343   2.3e-13   44.7   0.0   1   1   2.4e-13   3.4e-13   44.1   0.0   199   298   116   219    88   227 0.86 -
M0EWG0                                 -            240 DUF726               PF05277.17   343   2.3e-13   44.7   0.0   1   1   2.1e-13     3e-13   44.3   0.0   189   331    77   224    46   232 0.84 -
A0A2V3IAA3                             -            250 DUF726               PF05277.17   343   2.3e-13   44.7   0.0   1   1   2.4e-13   3.4e-13   44.1   0.0   195   289   102   202    90   207 0.86 -
A0A368B0K9                             -            250 DUF726               PF05277.17   343   2.4e-13   44.7   0.0   1   1   2.3e-13   3.3e-13   44.2   0.0   200   290   106   203    89   210 0.81 -
A0A7D3Y2G5                             -            251 DUF726               PF05277.17   343   2.4e-13   44.7   0.0   1   1   2.3e-13   3.3e-13   44.2   0.0   193   330    90   234    74   239 0.83 -
JABSRD010000008.1_95                   -            250 DUF726               PF05277.17   343   2.6e-13   44.5   0.0   1   1   2.3e-13   3.3e-13   44.2   0.0   199   293   105   206    56   218 0.84 -
A0A3M6KE52                             -            251 DUF726               PF05277.17   343   2.8e-13   44.4   0.0   1   1   2.8e-13   4.1e-13   43.9   0.0   195   290   102   204    91   209 0.84 -
JAJRWR010000006.1_14                   -            250 DUF726               PF05277.17   343   2.9e-13   44.4   0.0   1   1   3.1e-13   4.4e-13   43.8   0.0   194   290   100   203    89   210 0.83 -
A0A9D2X5K2                             -            247 DUF726               PF05277.17   343   2.9e-13   44.4   0.0   1   1   2.7e-13   3.9e-13   43.9   0.0   194   298    99   208    96   221 0.89 -
A0A2Z2HKI6                             -            250 DUF726               PF05277.17   343   3.2e-13   44.2   0.0   1   1   3.1e-13   4.5e-13   43.7   0.0   200   290   106   203    89   210 0.79 -
A0A812F5V9                             -            258 DUF726               PF05277.17   343   3.3e-13   44.2   0.0   1   1   3.4e-13   4.9e-13   43.6   0.0   199   298   116   219    88   227 0.86 tr|A0A812F5V9|A0A812F5V9_9ARCH DUF726 domain-containing protein OS=Candidatus Nitrosotenuis uzonensis OX=1407055 GN=NUZ5A_50769 PE=4 SV=1
A0A075GDE7                             -            256 DUF726               PF05277.17   343   3.4e-13   44.2   0.0   1   1   3.4e-13   4.9e-13   43.6   0.0   195   289   108   208    97   213 0.86 tr|A0A075GDE7|A0A075GDE7_9ARCH DUF726 domain-containing protein OS=uncultured marine thaumarchaeote KM3_145_B06 OX=1456011 PE=4 SV=1
A0A075HBL9                             -            256 DUF726               PF05277.17   343   3.4e-13   44.2   0.0   1   1   3.4e-13   4.9e-13   43.6   0.0   195   289   108   208    97   213 0.86 tr|A0A075HBL9|A0A075HBL9_9ARCH DUF726 domain-containing protein OS=uncultured marine thaumarchaeote KM3_53_F08 OX=1456186 PE=4 SV=1
JAIOPB010000036.1_15                   -            250 DUF726               PF05277.17   343   3.4e-13   44.1   0.0   1   1   3.3e-13   4.7e-13   43.7   0.0   199   290   106   203    47   211 0.81 -
WP_253737567.1@GCF_024178165.1         -            330 DUF726               PF05277.17   343   3.6e-13   44.1   0.0   1   1   3.5e-13   5.1e-13   43.6   0.0   173   330   151   314   111   323 0.81 -
A0A7D5R6H4                             -            249 DUF726               PF05277.17   343   3.8e-13   44.0   0.0   1   1   3.6e-13   5.2e-13   43.5   0.0   196   290   102   202    91   209 0.82 -
JAHFUX010000005.1_26@GCA_023264875.1   -            250 DUF726               PF05277.17   343     4e-13   43.9   0.0   1   1   3.9e-13   5.6e-13   43.4   0.0   197   290   104   203    90   211 0.83 -
A0A370LUJ7                             -            247 DUF726               PF05277.17   343   4.1e-13   43.9   0.0   1   1   3.8e-13   5.4e-13   43.5   0.0   195   297   100   207    96   223 0.89 -
A0A9Q4KW36                             -            250 DUF726               PF05277.17   343   4.4e-13   43.8   0.0   1   1   4.6e-13   6.6e-13   43.2   0.0   190   289    96   202    84   212 0.81 tr|A0A9Q4KW36|A0A9Q4KW36_9ARCH TMCO4 family protein OS=Nitrosopumilus sp. OX=2024843 GN=OPY08_01135 PE=4 SV=1
WP_177316534.1@GCF_000685395.1         -            249 DUF726               PF05277.17   343   4.8e-13   43.6   0.0   1   1   4.5e-13   6.4e-13   43.2   0.0   198   297   106   209    85   226 0.80 -
NZ_JAAOIR010000004.1_201               -            303 DUF726               PF05277.17   343     5e-13   43.6   0.0   1   1   6.8e-13   9.8e-13   42.6   0.0   189   331   141   288   136   292 0.87 -
A0A8J7ZMN7                             -            291 DUF726               PF05277.17   343   5.1e-13   43.6   0.0   1   1   6.2e-13   8.9e-13   42.8   0.0   189   331   129   276   124   280 0.87 tr|A0A8J7ZMN7|A0A8J7ZMN7_9EURY DUF726 domain-containing protein OS=Halorubellus sp. JP-L1 OX=2715753 GN=G9C85_16455 PE=4 SV=1
B3T9R0                                 -            222 DUF726               PF05277.17   343   6.5e-13   43.2   0.0   1   1   6.7e-13   9.6e-13   42.7   0.0   197   289    76   174    67   176 0.87 tr|B3T9R0|B3T9R0_9ARCH DUF726 domain-containing protein OS=uncultured marine crenarchaeote HF4000_APKG7F19 OX=455601 GN=ALOHA_HF4000APKG7F19ctg1g33 PE=4 SV=1
JABMOR010000028.1_17                   -            250 DUF726               PF05277.17   343   6.5e-13   43.2   0.0   1   1   6.7e-13   9.6e-13   42.7   0.0   195   289   101   202    90   212 0.80 -
CACHDH010000007.1_5@GCA_902578515.1    -            256 DUF726               PF05277.17   343     7e-13   43.1   0.0   1   1   6.8e-13   9.8e-13   42.6   0.0   197   291   110   210    97   223 0.86 -
A0A256J1P2                             -            244 DUF726               PF05277.17   343   7.4e-13   43.0   0.0   1   1   7.1e-13     1e-12   42.6   0.0   193   330    83   227    69   238 0.84 tr|A0A256J1P2|A0A256J1P2_HALEZ DUF726 domain-containing protein OS=Halorubrum ezzemoulense OX=337243 GN=DJ80_09445 PE=4 SV=1
A0A2G1WTW3                             -            244 DUF726               PF05277.17   343   7.4e-13   43.0   0.0   1   1   7.1e-13     1e-12   42.6   0.0   193   330    83   227    69   238 0.84 tr|A0A2G1WTW3|A0A2G1WTW3_9EURY DUF726 domain-containing protein OS=Halorubrum sp. C191 OX=1383842 GN=Z052_09920 PE=4 SV=1
A0A4U7C1T6                             -            244 DUF726               PF05277.17   343   7.4e-13   43.0   0.0   1   1   7.1e-13     1e-12   42.6   0.0   193   330    83   227    69   238 0.84 tr|A0A4U7C1T6|A0A4U7C1T6_9EURY DUF726 domain-containing protein OS=Halorubrum sp. CGM5_25_10-8B OX=2518115 GN=EXE51_13265 PE=4 SV=1
A0A1Y3AG32                             -            244 DUF726               PF05277.17   343   7.9e-13   42.9   0.0   1   1   7.5e-13   1.1e-12   42.5   0.0   193   330    83   227    68   237 0.84 tr|A0A1Y3AG32|A0A1Y3AG32_9EURY DUF726 domain-containing protein OS=Halorubrum sp. SD612 OX=1855863 GN=B9G38_10640 PE=4 SV=1
NZ_AP017569.1_163                      -            240 DUF726               PF05277.17   343     8e-13   42.9   0.0   1   1   7.5e-13   1.1e-12   42.5   0.0   193   330    79   223    63   232 0.84 -
A0A4U7CKA7                             -            244 DUF726               PF05277.17   343   8.1e-13   42.9   0.0   1   1   7.8e-13   1.1e-12   42.5   0.0   193   330    83   227    69   237 0.84 tr|A0A4U7CKA7|A0A4U7CKA7_9EURY DUF726 domain-containing protein OS=Halorubrum sp. SD690R OX=2518117 GN=EXE41_14800 PE=4 SV=1
A0A388QLV9                             -            251 DUF726               PF05277.17   343   8.5e-13   42.8   0.0   1   1   7.4e-13   1.1e-12   42.5   0.0   199   290   106   204    53   212 0.85 -
A0A2A3T0Y3                             -            256 DUF726               PF05277.17   343   8.9e-13   42.8   0.0   1   1   9.4e-13   1.4e-12   42.2   0.0   198   289   111   208   102   210 0.87 tr|A0A2A3T0Y3|A0A2A3T0Y3_9ARCH DUF726 domain-containing protein OS=Nitrosopumilales archaeon OX=2026768 GN=COB95_06130 PE=4 SV=1
A0A7K4NE59                             -            256 DUF726               PF05277.17   343   8.9e-13   42.8   0.0   1   1   9.4e-13   1.4e-12   42.2   0.0   198   289   111   208   102   210 0.87 tr|A0A7K4NE59|A0A7K4NE59_9ARCH DUF726 domain-containing protein OS=Marine Group I thaumarchaeote OX=2511932 GN=HX802_02650 PE=4 SV=1
A0A2E3KFS8                             -            256 DUF726               PF05277.17   343   8.9e-13   42.8   0.0   1   1   8.7e-13   1.2e-12   42.3   0.0   197   291   110   210    97   223 0.86 tr|A0A2E3KFS8|A0A2E3KFS8_UNCNO DUF726 domain-containing protein OS=Nitrososphaerota archaeon OX=2026795 GN=CMO18_01520 PE=4 SV=1
A0A835X8W0                             -            248 DUF726               PF05277.17   343     9e-13   42.8   0.0   1   1   9.4e-13   1.3e-12   42.2   0.0   195   290   102   201    98   212 0.87 -
WP_228841785.1@GCF_001485575.1         -            306 DUF726               PF05277.17   343   9.4e-13   42.7   0.0   1   1   1.4e-12     2e-12   41.6   0.0   193   330   147   291   144   297 0.85 -
A0A514LCL5                             -            250 DUF726               PF05277.17   343   9.9e-13   42.6   0.0   1   1     1e-12   1.4e-12   42.1   0.0   195   290   101   203    90   207 0.85 -
A0A832VRI6                             -            259 DUF726               PF05277.17   343     1e-12   42.6   0.0   1   1     1e-12   1.4e-12   42.1   0.0   194   292   113   214   106   239 0.80 -
MBT3474036.1@GCA_018647405.1           -            252 DUF726               PF05277.17   343   1.1e-12   42.5   0.0   1   1   1.1e-12   1.6e-12   42.0   0.0   195   289   103   204    93   210 0.85 -
MCA9812424.1@GCA_020431985.1           -            250 DUF726               PF05277.17   343   1.1e-12   42.5   0.0   1   1   2.9e-12   4.2e-12   40.6   0.0   198   290   104   203    93   209 0.80 -
NZ_CP011097.1_858                      -            232 DUF726               PF05277.17   343   1.1e-12   42.4   0.0   1   1   9.9e-13   1.4e-12   42.1   0.0   194   293    86   188    76   211 0.86 -
A0A7K4MYY1                             -            256 DUF726               PF05277.17   343   1.2e-12   42.4   0.1   1   1   1.2e-12   1.8e-12   41.8   0.1   197   289   110   208    99   210 0.85 -
A0A7K4EXI0                             -            250 DUF726               PF05277.17   343   1.3e-12   42.3   0.0   1   1   1.2e-12   1.7e-12   41.8   0.0   194   290   100   203    89   218 0.82 -
K0B968                                 -            250 DUF726               PF05277.17   343   1.3e-12   42.2   0.0   1   1   1.3e-12   1.9e-12   41.7   0.0   193   290    99   203    89   211 0.82 -
A0A9D2X9D0                             -            250 DUF726               PF05277.17   343   1.3e-12   42.2   0.0   1   1   1.2e-12   1.7e-12   41.9   0.0   200   290   106   203    55   206 0.83 -
A0A0M9AR50                             -            251 DUF726               PF05277.17   343   1.3e-12   42.2   0.0   1   1   1.5e-12   2.2e-12   41.5   0.0   193   330    90   234    71   241 0.83 tr|A0A0M9AR50|A0A0M9AR50_9EURY DUF726 domain-containing protein OS=Halorubrum tropicale OX=1765655 GN=AMR74_07025 PE=4 SV=1
A0A3G1B5N0                             -            249 DUF726               PF05277.17   343   1.3e-12   42.2   0.0   1   1   1.2e-12   1.8e-12   41.8   0.0   194   293   103   205    94   227 0.86 tr|A0A3G1B5N0|A0A3G1B5N0_9ARCH DUF726 domain-containing protein OS=Candidatus Nitrosotenuis cloacae OX=1603555 GN=SU86_001250 PE=4 SV=1
A0A835X6I0                             -            254 DUF726               PF05277.17   343   1.4e-12   42.2   0.0   1   1   1.4e-12     2e-12   41.6   0.0   195   289   105   206    99   208 0.85 -
A0A5J5LDV1                             -            280 DUF726               PF05277.17   343   1.4e-12   42.1   0.0   1   1     2e-12   2.9e-12   41.1   0.0   193   332   121   267   117   276 0.84 tr|A0A5J5LDV1|A0A5J5LDV1_9EURY DUF726 domain-containing protein OS=Haloarcula sp. CBA1129 OX=1853684 GN=Har1129_00555 PE=4 SV=1
A0A5N1L6D8                             -            280 DUF726               PF05277.17   343   1.4e-12   42.1   0.0   1   1     2e-12   2.9e-12   41.1   0.0   193   332   121   267   117   276 0.84 tr|A0A5N1L6D8|A0A5N1L6D8_9EURY DUF726 domain-containing protein OS=Haloarcula sp. CBA1130 OX=1853685 GN=Har1130_03050 PE=4 SV=1
A0A4U7CCV6                             -            251 DUF726               PF05277.17   343   1.4e-12   42.1   0.0   1   1   1.3e-12   1.9e-12   41.7   0.0   193   330    90   234    51   241 0.84 tr|A0A4U7CCV6|A0A4U7CCV6_9EURY DUF726 domain-containing protein OS=Halorubrum sp. ARQ200 OX=1855872 GN=EXE50_13590 PE=4 SV=1
A0A4U7D2X1                             -            251 DUF726               PF05277.17   343   1.4e-12   42.1   0.0   1   1   1.3e-12   1.9e-12   41.7   0.0   193   330    90   234    51   241 0.84 tr|A0A4U7D2X1|A0A4U7D2X1_9EURY DUF726 domain-containing protein OS=Halorubrum sp. ASP121 OX=1855858 GN=EXE49_08690 PE=4 SV=1
A0A256J8C6                             -            244 DUF726               PF05277.17   343   1.4e-12   42.1   0.0   1   1   1.4e-12     2e-12   41.6   0.0   193   330    83   227    69   238 0.84 tr|A0A256J8C6|A0A256J8C6_HALEZ DUF726 domain-containing protein OS=Halorubrum ezzemoulense OX=337243 GN=DJ79_16430 PE=4 SV=1
A0A1Y3A5X3                             -            244 DUF726               PF05277.17   343   1.4e-12   42.1   0.0   1   1   1.4e-12     2e-12   41.6   0.0   193   330    83   227    69   238 0.84 tr|A0A1Y3A5X3|A0A1Y3A5X3_9EURY DUF726 domain-containing protein OS=Halorubrum sp. SD683 OX=1855873 GN=B9G49_10865 PE=4 SV=1
WP_225307709.1@GCF_008729015.1         -            306 DUF726               PF05277.17   343   1.4e-12   42.1   0.0   1   1   2.5e-12   3.6e-12   40.8   0.0   193   332   147   293   143   302 0.84 -
MCH8834010.1@GCA_022574415.1           -            248 DUF726               PF05277.17   343   1.5e-12   42.1   0.0   1   1   1.5e-12   2.2e-12   41.5   0.0   194   292   101   203    97   223 0.88 -
A0A2A3T353                             -            256 DUF726               PF05277.17   343   1.6e-12   41.9   0.0   1   1   1.6e-12   2.3e-12   41.4   0.0   197   289   110   208    99   211 0.86 tr|A0A2A3T353|A0A2A3T353_9ARCH DUF726 domain-containing protein OS=Nitrosopumilales archaeon OX=2026768 GN=COB95_02405 PE=4 SV=1
A0A7K4NGF9                             -            256 DUF726               PF05277.17   343   1.6e-12   41.9   0.0   1   1   1.6e-12   2.4e-12   41.4   0.0   198   289   111   208   103   211 0.85 tr|A0A7K4NGF9|A0A7K4NGF9_9ARCH DUF726 domain-containing protein OS=Marine Group I thaumarchaeote OX=2511932 GN=HX802_06345 PE=4 SV=1
MCH7968181.1@GCA_022564515.1           -            251 DUF726               PF05277.17   343   1.8e-12   41.8   0.0   1   1   1.9e-12   2.7e-12   41.2   0.0   195   289   102   203    98   213 0.85 -
CACLNC010000026.1_1                    -            256 DUF726               PF05277.17   343   1.8e-12   41.8   0.0   1   1   1.8e-12   2.5e-12   41.3   0.0   193   289   105   208    95   210 0.84 -
A0A847TIE2                             -            306 DUF726               PF05277.17   343   1.9e-12   41.7   0.0   1   1   5.9e-12   8.5e-12   39.5   0.0   193   331   147   292   141   302 0.84 tr|A0A847TIE2|A0A847TIE2_9EURY DUF726 domain-containing protein OS=Haloarcula rubripromontorii OX=1705562 GN=GOC83_05815 PE=4 SV=1
B3V596                                 -            250 DUF726               PF05277.17   343   1.9e-12   41.7   0.0   1   1     2e-12   2.8e-12   41.1   0.0   197   289   104   202    95   205 0.85 tr|B3V596|B3V596_9ARCH DUF726 domain-containing protein OS=uncultured marine crenarchaeote KM3-47-D6 OX=526680 PE=4 SV=1
A0A495R8U6                             -            306 DUF726               PF05277.17   343     2e-12   41.6   0.0   1   1   2.5e-12   3.6e-12   40.8   0.0   193   330   147   291   144   301 0.85 tr|A0A495R8U6|A0A495R8U6_9EURY Uncharacterized protein DUF726 OS=Haloarcula quadrata OX=182779 GN=BDK61_3008 PE=4 SV=1
A0A843BN56                             -            250 DUF726               PF05277.17   343   2.1e-12   41.5   0.0   1   1   2.2e-12   3.2e-12   40.9   0.0   195   290   101   203    90   205 0.83 -
A0A498EWB8                             -            252 DUF726               PF05277.17   343   2.2e-12   41.5   0.0   1   1   2.1e-12   2.9e-12   41.1   0.0   193   330    91   235    48   242 0.85 tr|A0A498EWB8|A0A498EWB8_9EURY DUF726 domain-containing protein OS=Halorubrum sp. Atlit-28R OX=2282129 GN=DVK06_04740 PE=4 SV=1
JAAUVF010000069.1_4                    -            234 DUF726               PF05277.17   343   2.3e-12   41.4   0.0   1   1     2e-12   2.9e-12   41.1   0.0   200   293    90   190    75   216 0.81 -
WP_155119940.1@GCF_001280425.1         -            306 DUF726               PF05277.17   343   2.3e-12   41.4   0.0   1   1   7.2e-12     1e-11   39.3   0.0   193   331   147   292   141   302 0.84 -
A0A7J9QBH3                             -            250 DUF726               PF05277.17   343   2.5e-12   41.3   0.0   1   1   2.4e-12   3.5e-12   40.8   0.0   195   290   101   203    90   211 0.82 -
VMDM01000051.1_2                       -            249 DUF726               PF05277.17   343   2.6e-12   41.2   0.0   1   1   2.6e-12   3.7e-12   40.7   0.0   195   290   100   202    89   204 0.80 -
A0A7K4MLA7                             -            250 DUF726               PF05277.17   343   2.8e-12   41.1   0.0   1   1   2.9e-12   4.2e-12   40.6   0.0   199   289   105   202    93   210 0.81 tr|A0A7K4MLA7|A0A7K4MLA7_9ARCH DUF726 domain-containing protein OS=Marine Group I thaumarchaeote OX=2511932 GN=HX850_03580 PE=4 SV=1
A0A075HE99                             -            252 DUF726               PF05277.17   343     3e-12   41.0   0.0   1   1     3e-12   4.3e-12   40.5   0.0   194   289   102   204    92   213 0.83 tr|A0A075HE99|A0A075HE99_9ARCH DUF726 domain-containing protein OS=uncultured marine thaumarchaeote KM3_57_B01 OX=1456205 PE=4 SV=1
A0A843CQI4                             -            251 DUF726               PF05277.17   343   3.2e-12   41.0   0.0   1   1     3e-12   4.4e-12   40.5   0.0   196   290   103   204    89   212 0.80 -
I3D2F8                                 -            250 DUF726               PF05277.17   343   3.3e-12   40.9   0.0   1   1   3.4e-12   4.8e-12   40.4   0.0   200   290   106   203    96   211 0.81 -
JAJETY010000012.1_34                   -            250 DUF726               PF05277.17   343   3.4e-12   40.9   0.0   1   1   3.3e-12   4.8e-12   40.4   0.0   195   290   101   203    90   208 0.81 -
A0A0N0BPM7                             -            280 DUF726               PF05277.17   343   3.6e-12   40.8   0.0   1   1   5.9e-12   8.5e-12   39.5   0.0   193   331   121   266   117   276 0.84 tr|A0A0N0BPM7|A0A0N0BPM7_9EURY DUF726 domain-containing protein OS=Haloarcula rubripromontorii OX=1705562 GN=AMS69_07475 PE=4 SV=1
A0A2G4JBX9                             -            249 DUF726               PF05277.17   343   3.8e-12   40.7   0.0   1   1   3.9e-12   5.7e-12   40.1   0.0   196   290   102   202    90   218 0.83 tr|A0A2G4JBX9|A0A2G4JBX9_9ARCH DUF726 domain-containing protein OS=Nitrosarchaeum sp. OX=2026886 GN=CK527_07110 PE=4 SV=1
NSIR01000010.1_25                      -            250 DUF726               PF05277.17   343   3.8e-12   40.7   0.0   1   1     4e-12   5.7e-12   40.1   0.0   196   290   103   203    91   219 0.83 -
A9A2E7                                 -            250 DUF726               PF05277.17   343     4e-12   40.6   0.0   1   1     4e-12   5.8e-12   40.1   0.0   195   290   101   203    90   205 0.82 -
A0A7D5RI65                             -            251 DUF726               PF05277.17   343   4.3e-12   40.5   0.0   1   1   4.4e-12   6.3e-12   40.0   0.0   200   290   107   204    98   220 0.83 tr|A0A7D5RI65|A0A7D5RI65_9ARCH DUF726 domain-containing protein OS=Nitrosarchaeum sp. AC2 OX=2259673 GN=DSQ20_06255 PE=4 SV=1
A0A3M6K0N5                             -            250 DUF726               PF05277.17   343   4.3e-12   40.5   0.0   1   1   4.3e-12   6.2e-12   40.0   0.0   195   290   101   203    90   211 0.82 -
CACIXQ010000007.1_17                   -            250 DUF726               PF05277.17   343   4.4e-12   40.5   0.0   1   1   4.3e-12   6.1e-12   40.0   0.0   197   290   104   203    91   219 0.85 -
JADFJY010000033.1_9                    -            250 DUF726               PF05277.17   343   4.5e-12   40.5   0.0   1   1     4e-12   5.7e-12   40.1   0.0   199   290   105   203    57   211 0.81 -
MCH2604145.1@GCA_022450565.1           -            205 DUF726               PF05277.17   343   4.5e-12   40.4   0.0   1   1   3.5e-12     5e-12   40.3   0.0   194   292    55   160    45   204 0.78 -
A0A4U7E2U8                             -            244 DUF726               PF05277.17   343   4.5e-12   40.4   0.0   1   1   4.4e-12   6.3e-12   40.0   0.0   193   330    83   227    69   237 0.84 tr|A0A4U7E2U8|A0A4U7E2U8_9EURY DUF726 domain-containing protein OS=Halorubrum sp. GN12_10-3_MGM OX=2518113 GN=EXE47_11000 PE=4 SV=1
JAANXA010000013.1_78                   -            250 DUF726               PF05277.17   343   5.3e-12   40.2   0.0   1   1   5.3e-12   7.6e-12   39.7   0.0   198   290   104   203    85   206 0.81 -
CACDFH010000003.1_72                   -            252 DUF726               PF05277.17   343   5.6e-12   40.2   0.0   1   1   5.6e-12     8e-12   39.6   0.0   194   289   102   204    92   211 0.83 -
A0A7K4P4Y1                             -            250 DUF726               PF05277.17   343   5.6e-12   40.1   0.0   1   1   5.6e-12   8.1e-12   39.6   0.0   198   289   104   202    91   210 0.82 -
JAHRAL010000125.1_29@GCA_020027325.1   -            254 DUF726               PF05277.17   343     6e-12   40.1   0.0   1   1   5.6e-12   8.1e-12   39.6   0.0   196   296   104   211    99   223 0.80 -
A0A0D5C1K9                             -            250 DUF726               PF05277.17   343   6.3e-12   40.0   0.0   1   1   6.1e-12   8.8e-12   39.5   0.0   218   290   126   203    94   209 0.79 -
S2EV40                                 -            251 DUF726               PF05277.17   343   6.5e-12   39.9   0.0   1   1   6.5e-12   9.4e-12   39.4   0.0   217   293   126   207    97   215 0.79 tr|S2EV40|S2EV40_9ARCH DUF726 domain-containing protein OS=Candidatus Nitrosarchaeum limnium BG20 OX=859192 GN=BG20_I2109 PE=4 SV=1
A0A2E7RQV6                             -            252 DUF726               PF05277.17   343   6.7e-12   39.9   0.0   1   1   6.3e-12   9.1e-12   39.5   0.0   194   289   102   204    92   217 0.82 tr|A0A2E7RQV6|A0A2E7RQV6_9ARCH DUF726 domain-containing protein OS=Candidatus Nitrosopelagicus sp. OX=2026808 GN=CL686_01000 PE=4 SV=1
A0A075GH36                             -            252 DUF726               PF05277.17   343   6.8e-12   39.9   0.0   1   1   6.6e-12   9.5e-12   39.4   0.0   194   289   102   204    92   214 0.84 tr|A0A075GH36|A0A075GH36_9ARCH DUF726 domain-containing protein OS=uncultured marine thaumarchaeote KM3_164_C03 OX=1456035 PE=4 SV=1
OMIR01000017.1_16@GCA_900299125.1      -            262 DUF726               PF05277.17   343     7e-12   39.8   0.0   1   1   7.1e-12     1e-11   39.3   0.0   194   293   116   218   113   240 0.83 -
A0A2G9MUG9                             -            251 DUF726               PF05277.17   343   7.1e-12   39.8   0.0   1   1   7.7e-12   1.1e-11   39.2   0.0   200   291   107   205    89   214 0.82 tr|A0A2G9MUG9|A0A2G9MUG9_9ARCH DUF726 domain-containing protein OS=Nitrosopumilales archaeon CG11_big_fil_rev_8_21_14_0_20_33_24 OX=2022692 GN=COV65_06270 PE=4 SV=1
A0A2S2KSG3                             -            250 DUF726               PF05277.17   343   7.1e-12   39.8   0.0   1   1   6.9e-12     1e-11   39.3   0.0   199   288   105   201    92   208 0.76 -
